rating,review_count,name,categories0,phone,image_url,id,city,postal_code,address,latitude,longitude,state,categories1,categories2
3.5,166,Lucky Labrador Beer Hall,breweries,5035174352,https://s3-media1.fl.yelpcdn.com/bphoto/KwRijbLivXEA7RHcinR37w/ms.jpg,lucky-labrador-beer-hall-portland,Portland,97209,1945 NW Quimby,45.5337,-122.69166,OR,pizza,
3.5,19,Perch Tavern,pubs,5032869541,https://s3-media2.fl.yelpcdn.com/bphoto/qVvoSAEfhF_dipl-HVPVzQ/ms.jpg,perch-tavern-portland,Portland,97203,7505 N Lombard St,45.58843613,-122.7438202,OR,karaoke,
3.5,145,Gustav's Pub & Grill,pubs,5032885503,https://s3-media2.fl.yelpcdn.com/bphoto/DYiZNGmD2d5KsoVHuC3rwA/ms.jpg,gustavs-pub-and-grill-portland-6,Portland,97213,5035 NE Sandy Blvd,45.539964,-122.611109,OR,german,
3.5,13,Mousetrap Tavern,divebars,5032859995,https://s3-media1.fl.yelpcdn.com/bphoto/3DbLF7bz2Cngaj-S_37ROg/ms.jpg,mousetrap-tavern-portland,Portland,97217,2305 N Lombard St,45.57737,-122.69033,OR,poolhalls,
3.5,28,Crackerjacks Pub & Eatery,breweries,5032229069,https://s3-media1.fl.yelpcdn.com/bphoto/cUmZLT43HeNEe2Fnzyw3eA/ms.jpg,crackerjacks-pub-and-eatery-portland,Portland,97210,2788 NW Thurman St,45.5350899,-122.70849,OR,tradamerican,
4.5,116,Upright Brewing,breweries,5037355337,https://s3-media2.fl.yelpcdn.com/bphoto/UXnTyTirZJRGYy8sVAeKBg/ms.jpg,upright-brewing-portland,Portland,97227,240 N Broadway,45.53477693,-122.6682973,OR,,
3.5,188,Shanghai Tunnel,divebars,5032204001,https://s3-media1.fl.yelpcdn.com/bphoto/T8cGH__N1AErM7S2DdqcoQ/ms.jpg,shanghai-tunnel-portland,Portland,97204,211 SW Ankeny St,45.522571,-122.672313,OR,,
4,113,Ex Novo Brewing,breweries,5038948251,https://s3-media3.fl.yelpcdn.com/bphoto/uezT7FgEgy9nbxnc7MvCmA/ms.jpg,ex-novo-brewing-portland,Portland,97227,2326 N Flint Ave,45.54002,-122.66841,OR,,
4.5,44,Aunt Tillie's Deli & Pub,pubs,5032811834,https://s3-media2.fl.yelpcdn.com/bphoto/idxnL_ehtMkNOelYv4yFCg/ms.jpg,aunt-tillies-deli-and-pub-portland-2,Portland,97213,2000 NE 42nd Ave,45.53713652,-122.6197934,OR,delis,sandwiches
3.5,26,Tigardville Station Pub and Grill,pubs,5036398375,https://s3-media2.fl.yelpcdn.com/bphoto/Y8ziep5FC_r2hBSdAbd0tg/ms.jpg,tigardville-station-pub-and-grill-portland,Portland,97223,12370 SW Main St,45.430424,-122.770851,OR,newamerican,
4,12,Tony's Tavern,divebars,5032284574,https://s3-media4.fl.yelpcdn.com/bphoto/2zOCy4tYcAS6W9De3QihsQ/ms.jpg,tonys-tavern-portland,Portland,97209,1955 W Burnside St,45.52313,-122.6914917,OR,,
3.5,147,Slowburger,pubs,5034775779,https://s3-media2.fl.yelpcdn.com/bphoto/1TMvS0BWTmfGa_Po4KjG7Q/ms.jpg,slowburger-portland,Portland,97232,2329 NE Glisan St,45.52669846,-122.641836,OR,burgers,
3,58,Oak Hills Brewpub,pubs,5036450286,https://s3-media1.fl.yelpcdn.com/bphoto/HywXhJebXJusTnO7_tRo0A/ms.jpg,oak-hills-brewpub-portland,Portland,97229,14740 NW Cornell Rd.,45.53133392,-122.8302307,OR,breweries,tradamerican
4.5,66,Baerlic Brewing Co,breweries,5034779418,https://s3-media1.fl.yelpcdn.com/bphoto/EhyKxWXUYX0ZO3Yyv2UeAQ/ms.jpg,baerlic-brewing-co-portland,Portland,97214,2235 SE 11th Ave,45.5067878,-122.6549234,OR,,
3.5,30,Utopia Restaurant & Lounge,divebars,5032619370,https://s3-media3.fl.yelpcdn.com/bphoto/cCRQYA4eEkNI6qkF6JZQqw/ms.jpg,utopia-restaurant-and-lounge-portland,Portland,97220,1125 NE 82nd Ave,45.53138,-122.57935,OR,vietnamese,
3.5,8,The Cracker Box Tavern,divebars,5032882312,https://s3-media4.fl.yelpcdn.com/bphoto/pAqy7K0ZpXd8SOe7QXmYpw/ms.jpg,the-cracker-box-tavern-portland,Portland,97218,6420 NE Portland Hwy,45.56525421,-122.5967026,OR,tradamerican,
3.5,188,Alameda Brewing Co,breweries,5034609025,https://s3-media1.fl.yelpcdn.com/bphoto/3bJ_qKj2WX2ET3JyFgpwcg/ms.jpg,alameda-brewing-co-portland,Portland,97213,4765 NE Fremont St,45.54850006,-122.6136475,OR,tradamerican,
3.5,54,Ash Street Saloon,divebars,5032260430,https://s3-media1.fl.yelpcdn.com/bphoto/KK2TYo6mmBpjD02ufSbt5Q/ms.jpg,ash-street-saloon-portland,Portland,97204,225 SW Ash St,45.52234,-122.67272,OR,musicvenues,
4,8,The Rumpus Room,divebars,5032549212,https://s3-media1.fl.yelpcdn.com/bphoto/dCZ_lnOgPECuqCIheCNQ8g/ms.jpg,the-rumpus-room-portland,Portland,97266,10555 SE Division St,45.50451,-122.55439,OR,karaoke,
3.5,261,Laurelwood Public House & Brewery,breweries,5032820622,https://s3-media3.fl.yelpcdn.com/bphoto/mWLyg_GQWf5PDSfoT-socw/ms.jpg,laurelwood-public-house-and-brewery-portland-3,Portland,97213,5115 NE Sandy Blvd,45.5401219,-122.6107228,OR,newamerican,breakfast_brunch
3,115,Columbia River Brewing,breweries,5039436157,https://s3-media1.fl.yelpcdn.com/bphoto/syHEVtTD95dMSUqyKm-24A/ms.jpg,columbia-river-brewing-portland,Portland,97212,1728 NE 40th Ave,45.5356712,-122.6216583,OR,burgers,pizza
3,496,Rock Bottom Restaurant & Brewery,breweries,5037962739,https://s3-media2.fl.yelpcdn.com/bphoto/cg25AueEZjXV3zii6VtCEw/ms.jpg,rock-bottom-restaurant-and-brewery-portland,Portland,97204,206 SW Morrison St,45.5178659,-122.6749636,OR,newamerican,
3,162,Max's Fanno Creek Brew Pub,pubs,5036249400,https://s3-media3.fl.yelpcdn.com/bphoto/gGcEPXfE-1VmnVnQ35_TWg/ms.jpg,maxs-fanno-creek-brew-pub-portland,Portland,97223,12562 SW Main St,45.4290438,-122.7739776,OR,breweries,tradamerican
5,1,Stung Fermented,breweries,8443878864,https://s3-media2.fl.yelpcdn.com/bphoto/3Yssu9c9Af0k9bnNVxZRgw/ms.jpg,stung-fermented-portland,Portland,97232,2117 NE Oregon St,45.5289366,-122.6439573,OR,wine_bars,wineries
3,163,Laurelwood Public House & Brewery,breweries,5038948267,https://s3-media3.fl.yelpcdn.com/bphoto/qC4imeQWUgE3Wu7dNLOVrg/ms.jpg,laurelwood-public-house-and-brewery-portland-4,Portland,97202,6716 SE Milwaukie Ave,45.47402,-122.64846,OR,tradamerican,
4,103,BTU Brasserie,breweries,9714073429,https://s3-media4.fl.yelpcdn.com/bphoto/_krod2v4_rgrKVQBWyfJ-A/ms.jpg,btu-brasserie-portland-3,Portland,97213,5846 NE Sandy Blvd,45.54258,-122.6028,OR,chinese,
3.5,255,Gustav's Pub & Grill,pubs,5036394544,https://s3-media4.fl.yelpcdn.com/bphoto/IB-e9WeuOjITRBkKLTIprA/ms.jpg,gustavs-pub-and-grill-portland-4,Portland,97223,10350 SW Greenburg Rd,45.44473,-122.77633,OR,german,fondue
3.5,7,Korner Pocket,pubs,5032883000,,korner-pocket-portland,Portland,97213,7300 NE Sandy Blvd,45.5486897,-122.5876309,OR,poolhalls,
3.5,308,McMenamins Bagdad Theater & Pub,pubs,5032369234,https://s3-media3.fl.yelpcdn.com/bphoto/9jRlB_2g6CnHRHfYgXqUEQ/ms.jpg,mcmenamins-bagdad-theater-and-pub-portland,Portland,97214,3702 S.E. Hawthorne Blvd.,45.51173,-122.62544,OR,movietheaters,pizza
4,9,Stark Street Pub,pubs,5032524289,https://s3-media3.fl.yelpcdn.com/bphoto/CJsMgl2X8rJP1jhpaB74Xw/ms.jpg,stark-street-pub-portland,Portland,97233,14270 SE Stark St,45.51908188,-122.5162918,OR,,
3.5,25,Spaceroom Lounge and Genie's Too,divebars,5032356957,https://s3-media1.fl.yelpcdn.com/bphoto/1C_h3TNfy9jdvZwcmUhpiQ/ms.jpg,spaceroom-lounge-and-genies-too-portland,Portland,97215,4800 SE Hawthorne Blvd,45.511722,-122.612777,OR,tradamerican,
3.5,160,Laurelwood Brewing Co,breweries,5034939427,https://s3-media4.fl.yelpcdn.com/bphoto/XOGSE4BOwhfQTSIHEyaWkQ/ms.jpg,laurelwood-brewing-co-portland-3,Portland,97218,"Portland International Airport, Terminal A",45.5875201,-122.5894608,OR,tradamerican,
3,26,Grub Steak Grill Blackwell's,divebars,5032885164,https://s3-media3.fl.yelpcdn.com/bphoto/hJrNPrmD_lebeAA19grYAw/ms.jpg,grub-steak-grill-blackwells-portland,Portland,97212,1815 NE 41st Ave,45.5359067,-122.6210046,OR,steak,
4,18,Pete's Lair Tavern,pubs,5036521430,https://s3-media4.fl.yelpcdn.com/bphoto/QFZAl3mWKC6XVavLGpbgDQ/ms.jpg,petes-lair-tavern-portland-2,Portland,97267,17720 SE Mcloughlin Blvd,45.39455414,-122.615036,OR,,
3.5,2,Braj Mahal,divebars,,https://s3-media4.fl.yelpcdn.com/bphoto/5eIEjPwy7uywPKQ8Svuoag/ms.jpg,braj-mahal-portland,Portland,97201,1402-1416 SW Hall St,45.512291,-122.691292,OR,homeservices,
3.5,163,BJ's Restaurant & Brewhouse,breweries,5032895566,https://s3-media4.fl.yelpcdn.com/bphoto/Vrdzhk124JO9_i2LqI4-yw/ms.jpg,bjs-restaurant-and-brewhouse-portland,Portland,97217,12105 N Center Ave,45.610679,-122.680467,OR,pizza,newamerican
4.5,55,Tin Bucket,breweries,5034777689,https://s3-media4.fl.yelpcdn.com/bphoto/qYQ4tOWDxxTyNfSBV7hbxQ/ms.jpg,tin-bucket-portland,Portland,97212,3520 N Williams Ave,45.54885775,-122.66646,OR,,
3.5,123,Marathon Taverna,pubs,5032241341,https://s3-media2.fl.yelpcdn.com/bphoto/ejLq_9eWXpSMw5OPx6a2lA/ms.jpg,marathon-taverna-portland,Portland,97209,1735 W Burnside St,45.52311,-122.6889,OR,sportsbars,tradamerican
3,7,Montana's Bar,divebars,5032564900,https://s3-media4.fl.yelpcdn.com/bphoto/tPEsQZwi5kMc1uF_tl0E_Q/ms.jpg,montanas-bar-portland,Portland,97216,11721 SE Stark St,45.51923,-122.54241,OR,,
3.5,5,Blue Bird Tavern,divebars,5032832737,https://s3-media4.fl.yelpcdn.com/bphoto/gdh8qLMZitOfz2RuRnS54w/ms.jpg,blue-bird-tavern-portland,Portland,97203,8734 N Lombard St,45.5908508,-122.7559204,OR,,
3.5,3,Mcgees Pub,pubs,5033278020,https://s3-media3.fl.yelpcdn.com/bphoto/vM9ACBQTgnfG79rl6pVBDQ/ms.jpg,mcgees-pub-portland,Portland,97266,11709 SE Division St,45.50434494,-122.5425415,OR,,
4.5,2,Powell Hurst Tavern,pubs,5037616237,,powell-hurst-tavern-portland,Portland,97236,12344 SE Powell Boulevard,45.49695,-122.53621,OR,,
4.5,52,Occidental Brewing Co,breweries,5037197102,https://s3-media2.fl.yelpcdn.com/bphoto/gB6Crs_R4iLESDHa1o1ehA/ms.jpg,occidental-brewing-co-portland,Portland,97203,6635 N Baltimore Ave,45.58934,-122.76146,OR,,
2,16,McMenamins Pubs,pubs,5032921723,https://s3-media3.fl.yelpcdn.com/bphoto/d60rD1DLkIaiAeK3dsTavA/ms.jpg,mcmenamins-pubs-portland-11,Portland,97225,4495 SW Scholls Ferry Rd,45.487403,-122.747497,OR,,
4,19,The Watertrough Saloon,divebars,5032344970,https://s3-media4.fl.yelpcdn.com/bphoto/zY03RXwV2A_KKzcxtgWLpw/ms.jpg,the-watertrough-saloon-portland,Portland,97215,4815 SE Hawthorne Blvd,45.5121162,-122.6126613,OR,poolhalls,
1.5,7,Pyramid Taproom at Schonely's Place,beerbar,5037979947,https://s3-media1.fl.yelpcdn.com/bphoto/1dq22Hob0PS61QZlWGNyXg/ms.jpg,pyramid-taproom-at-schonelys-place-portland,Portland,97227,1 N Center Ct St,45.5314969,-122.6667829,OR,,
3,1,Havana West,divebars,5032321259,https://s3-media2.fl.yelpcdn.com/bphoto/hBNK2aMpO53b_vuG-VqolQ/ms.jpg,havana-west-portland,Portland,97214,1308 SE Morrison Ave,45.5169716,-122.6524124,OR,,
4.5,30,Handsome Pizza,beerbar,5032477499,https://s3-media1.fl.yelpcdn.com/bphoto/TXgLDJUzQ_pLDSq_RLKqfA/ms.jpg,handsome-pizza-portland-2,Portland,97211,1603 NE Killingsworth St,45.56276031,-122.6488875,OR,pizza,salad
4,583,Cascade Brewing Barrel House,breweries,5032658603,https://s3-media2.fl.yelpcdn.com/bphoto/6Krt8rjFbypW4VDm_on3Mw/ms.jpg,cascade-brewing-barrel-house-portland,Portland,97214,939 SE Belmont St,45.5167198,-122.6559906,OR,,
4,61,Old Town Brewing Co,breweries,5032005988,https://s3-media1.fl.yelpcdn.com/bphoto/hlg-bgSCRs-ZZmk-kVRDZQ/ms.jpg,old-town-brewing-co-portland,Portland,97211,5201 NE Martin Luther King Jr Blvd,45.5606405,-122.6616514,OR,,
2.5,4,Rocky Butte Pub,pubs,5032551969,,rocky-butte-pub-portland,Portland,97220,8627 NE Sandy Boulevard,45.5545199,-122.57413,OR,,
4.5,25,The Growler Guys,breweries,5032082523,https://s3-media4.fl.yelpcdn.com/bphoto/eREPpe4aAwCEV06EFzr9rw/ms.jpg,the-growler-guys-portland-4,Portland,97239,3739 SW Bond Ave,45.49607,-122.67139,OR,beergardens,beer_and_wine
4.5,3,The Garrison Tap Room,pubs,9712795587,https://s3-media1.fl.yelpcdn.com/bphoto/mlq_fCblvWOyCBCMW2mzSw/ms.jpg,the-garrison-tap-room-portland,Portland,97203,Royale Brewing,45.5911469,-122.7556187,OR,breweries,
2,7,715 Inn,pubs,5032824437,https://s3-media4.fl.yelpcdn.com/bphoto/QZ3l9AZ00nMjHisoJK7SWg/ms.jpg,715-inn-portland,Portland,97232,715 NE Broadway Street,45.53510204,-122.6583047,OR,,
4.5,51,Great Notion Brewing and Barrel House,breweries,5035484491,https://s3-media1.fl.yelpcdn.com/bphoto/yvBLa6OIPZmye9A-_Pc6sA/ms.jpg,great-notion-brewing-and-barrel-house-portland,Portland,97211,2204 NE Alberta St,45.55885,-122.64269,OR,,
4,40,The Thirsty Sasquatch,pubs,3605973223,https://s3-media3.fl.yelpcdn.com/bphoto/A--g5-vb0yYkI4mlGmWNKw/ms.jpg,the-thirsty-sasquatch-vancouver,Vancouver,98660,2110 Main St,45.6375008,-122.6716156,WA,,
3.5,563,Bridgeport Brewing,breweries,5032413612,https://s3-media3.fl.yelpcdn.com/bphoto/sfIKk6t3ZSomJFK4324RqA/ms.jpg,bridgeport-brewing-portland,Portland,97209,1313 NW Marshall St,45.53110886,-122.6849594,OR,,
4,50,NWIPA,beergardens,9712795876,https://s3-media4.fl.yelpcdn.com/bphoto/uhKNcB162LdC78Swg8tYBQ/ms.jpg,nwipa-portland,Portland,97206,6350 SE Foster Rd,45.48955536,-122.5971451,OR,,
4.5,3,Le Tap,beergardens,3105677019,https://s3-media2.fl.yelpcdn.com/bphoto/8OP6qAlRdzo022HYlA_jsA/ms.jpg,le-tap-portland,Portland,97211,625 NE Killingsworth St,45.56294,-122.65907,OR,foodstands,
4,82,Zoiglhaus Brewing Company,breweries,9713392374,https://s3-media3.fl.yelpcdn.com/bphoto/5GPup8qUc-__mQ32uuSBJQ/ms.jpg,zoiglhaus-brewing-company-portland,Portland,97266,5716 SE 92nd Ave,45.48096848,-122.5681839,OR,,
5,13,Three Mermaids Public House,beerbar,5033525091,https://s3-media3.fl.yelpcdn.com/bphoto/r9rrypmfOiBPRTF6cDNRig/ms.jpg,three-mermaids-public-house-tigard,Tigard,97224,18041 SW Lower Boones Ferry Rd,45.391446,-122.7512282,OR,wine_bars,newamerican
4.5,67,Uptown Market,breweries,5033364783,https://s3-media1.fl.yelpcdn.com/bphoto/X1lHD04jg7aS_QzRWpeBNg/ms.jpg,uptown-market-portland-3,Portland,97223,6620 SW Scholls Ferry Rd,45.4726093,-122.7725909,OR,beergardens,
4.5,36,The 649 Taphouse & Bottle Shop,pubs,5036492337,https://s3-media2.fl.yelpcdn.com/bphoto/tj1CZoKJ7FVpOlx_uR9mtg/ms.jpg,the-649-taphouse-and-bottle-shop-beaverton,Beaverton,97007,18647 SW Farmington rd.,45.4745295,-122.8693813,OR,beerbar,
5,95,Valley Growlers,pubs,9712712099,https://s3-media2.fl.yelpcdn.com/bphoto/1UOS4ak1pg9CHSh0coutzQ/ms.jpg,valley-growlers-happy-valley,Happy Valley,97086,15735 SE Happy Valley Town Ctr Dr,45.42802826,-122.5000758,OR,,
3.5,55,Brickyard Tavern,pubs,5037187033,https://s3-media3.fl.yelpcdn.com/bphoto/ak3JurmsK1CUr8e-WDTiuQ/ms.jpg,brickyard-tavern-beaverton,Beaverton,97005,13095 SW Canyon Rd,45.488539,-122.8119,OR,,
4.5,24,Flyboy Brewing,pubs,5039081281,https://s3-media1.fl.yelpcdn.com/bphoto/m6T_9QR76bre44ZYyqjhBw/ms.jpg,flyboy-brewing-lake-oswego-2,Lake Oswego,97035,15630 Boones Ferry Rd,45.412491,-122.716525,OR,breweries,gastropubs
5,22,Pacific Growlers Taphouse,beergardens,5035210440,https://s3-media3.fl.yelpcdn.com/bphoto/JjxmXYyoYH9XfvBhjaHfbA/ms.jpg,pacific-growlers-taphouse-beaverton,Beaverton,97008,11427 SW Scholls Ferry Rd,45.4459475,-122.7935253,OR,sportsbars,
3,5,Papa-Son's Pub,pubs,5037614641,,papa-sons-pub-portland,Portland,97236,12525 Se Powell Blvd,45.49722053,-122.5348574,OR,,
1.5,2,Roosters Pub,pubs,5032891351,,roosters-pub-portland,Portland,97217,605 N Columbia Boulevard,45.58391,-122.67254,OR,,
3.5,69,Portland Brewing Company,breweries,5032260224,https://s3-media4.fl.yelpcdn.com/bphoto/Zgbvc80QGXdMwlpwIVm3jg/ms.jpg,portland-brewing-company-portland,Portland,97210,2730 NW 31st Ave,45.5415,-122.71307,OR,,
5,8,BeerQuest PDX,breweries,5034607150,https://s3-media3.fl.yelpcdn.com/bphoto/rzwymxKd9ctN-Dd3rxK_1g/ms.jpg,beerquest-pdx-portland,Portland,97214,17th Alberta,45.484387,-122.648292,OR,tours,
4.5,179,Brewed Cafe & Pub,pubs,3605973386,https://s3-media4.fl.yelpcdn.com/bphoto/VutTsKvXIdOk8C02-d8GWA/ms.jpg,brewed-cafe-and-pub-vancouver,Vancouver,98660,603 Main St,45.62585449,-122.6713409,WA,coffee,cafes
3,22,Gaffers Fish & Chips,pubs,5036397025,https://s3-media2.fl.yelpcdn.com/bphoto/tYVQCRI9KN4L2H3Dc7WkGA/ms.jpg,gaffers-fish-and-chips-portland,Portland,97223,11945 SW Pacific Hwy,45.43395,-122.76571,OR,fishnchips,
1,1,Two Point Inn,divebars,5032861501,https://s3-media4.fl.yelpcdn.com/bphoto/U_tNIEKRQf8xqGF9JOItGg/ms.jpg,two-point-inn-portland,Portland,97203,5277 N Lombard St,45.582504,-122.723442,OR,,
4,95,Shanahan's Pub & Grill,pubs,3607351440,https://s3-media1.fl.yelpcdn.com/bphoto/784v1UScqDvpVjYNlsxZOA/ms.jpg,shanahans-pub-and-grill-vancouver,Vancouver,98660,209 W McLoughlin Blvd,45.63460159,-122.6730576,WA,,
1,1,Cozy Pub,pubs,5032083275,,cozy-pub-portland,Portland,97218,4579 NE Cully Blvd,45.556149,-122.600616,OR,sportsbars,
2.5,5,Daily Double Inn,divebars,5032549939,https://s3-media3.fl.yelpcdn.com/bphoto/89XkDOzu7oGuYkaeUdbfXw/ms.jpg,daily-double-inn-portland,Portland,97230,1607 NE 162nd Ave,45.53443527,-122.4962692,OR,,
2.5,3,Maddy's,divebars,5032331919,https://s3-media3.fl.yelpcdn.com/bphoto/eDzG_1exsw989gPQRm8GPQ/ms.jpg,maddys-portland-3,Portland,97215,5508 E Burnside Street,45.52283496,-122.60664,OR,,
1,3,Dugo's,divebars,5032411022,https://s3-media4.fl.yelpcdn.com/bphoto/FtUoRCr2EoOyX3-BpbfCDw/ms.jpg,dugos-portland,Portland,97209,413 W Burnside St,45.52332,-122.67483,OR,,
4.5,34,Uptown Market Lake Oswego,beerbar,5034798536,https://s3-media3.fl.yelpcdn.com/bphoto/h5vqBMu0M7rbzbU-RlOThw/ms.jpg,uptown-market-lake-oswego-lake-oswego,Lake Oswego,97035,3970 Mercantile Dr,45.41429,-122.71753,OR,pubs,gastropubs
5,21,Hi-Wheel Wine & Mead Co.,breweries,5039285723,https://s3-media4.fl.yelpcdn.com/bphoto/gsNySMq_aWy9cv5FpTTuZQ/ms.jpg,hi-wheel-wine-and-mead-co-portland-2,Portland,97211,6719 NE 18th Ave,45.57161838,-122.646828,OR,,
3.5,42,Bootleggers,pubs,9713172910,https://s3-media1.fl.yelpcdn.com/bphoto/A022V-suTKlKF1U8NTfKrQ/ms.jpg,bootleggers-beaverton,Beaverton,97005,12424 SW Broadway,45.4874247,-122.8045422,OR,,
3,213,McMenamins on the Columbia,pubs,3606991521,https://s3-media3.fl.yelpcdn.com/bphoto/L8hSnGg3qh0QwMBs9hWjRQ/ms.jpg,mcmenamins-on-the-columbia-vancouver-2,Vancouver,98661,1801 SE Columbia River Dr.,45.615453,-122.65319,WA,breweries,tradamerican
4.5,4,Tap Union Freehouse,beerbar,3607266921,https://s3-media2.fl.yelpcdn.com/bphoto/JFvOpIcR3Y0Hoh7spDHOyA/ms.jpg,tap-union-freehouse-vancouver,Vancouver,98660,1300 Washington St.,45.63116601,-122.6731078,WA,,
4.5,24,Labrewatory,breweries,9712718151,https://s3-media3.fl.yelpcdn.com/bphoto/sb1mvCSQLtBptGspfv6HYg/ms.jpg,labrewatory-portland,Portland,97227,670 N Russell St,45.54095998,-122.6730475,OR,,
4,43,Ben's Bottle Shop,pubs,3603146209,https://s3-media1.fl.yelpcdn.com/bphoto/2G3ScbIcB6ZZ6bf2NEflBQ/ms.jpg,bens-bottle-shop-vancouver,Vancouver,98664,8052 E Mill Plain Blvd,45.6244095,-122.5903888,WA,newamerican,sportsbars
4,16,Trap Door Brewing,breweries,3603146966,https://s3-media3.fl.yelpcdn.com/bphoto/Lfv56uGzXeokKYMuwlQs4A/ms.jpg,trap-door-brewing-vancouver,Vancouver,98660,2315 Main St,45.63862297,-122.6712883,WA,beerbar,
3.5,100,Maher's Restaurant & Pub,pubs,5033058087,https://s3-media2.fl.yelpcdn.com/bphoto/J3Or9e-KQFtJo8ild1AH_w/ms.jpg,mahers-restaurant-and-pub-lake-oswego,Lake Oswego,97034,352 B Ave,45.42094725,-122.6674807,OR,irish,musicvenues
4.5,41,The Growler Guys,breweries,9712550715,https://s3-media3.fl.yelpcdn.com/bphoto/SbMh4XE_pkmp4CHY4bkuaQ/ms.jpg,the-growler-guys-portland-3,Portland,97214,816 SE 8th Ave,45.51692889,-122.6575567,OR,beergardens,beer_and_wine
2.5,55,Chinese Village,divebars,5032537545,https://s3-media3.fl.yelpcdn.com/bphoto/yUAetvz6GOq0Id_L0MekKQ/ms.jpg,chinese-village-portland,Portland,97216,520 SE 82nd Ave,45.5189,-122.5784,OR,chinese,
4,7,Hall Pizza & Pub,pubs,5039682000,https://s3-media4.fl.yelpcdn.com/bphoto/OPvFkYzQa_H4y8A1NKbtXg/ms.jpg,hall-pizza-and-pub-portland,Portland,97224,15917 SW Hall Blvd,45.40488568,-122.7649652,OR,pizza,
2.5,2,Paradise Sports Bar,pubs,5032533323,https://s3-media4.fl.yelpcdn.com/bphoto/i4BFMYUprdYE0QPt839eng/ms.jpg,paradise-sports-bar-portland,Portland,97230,12423 NE Glisan St,45.526352,-122.5360879,OR,,
3.5,123,Heathen Brewing Feral Public House,breweries,3608365255,https://s3-media1.fl.yelpcdn.com/bphoto/TQLlMGgAouByzSL0phYWpw/ms.jpg,heathen-brewing-feral-public-house-vancouver,Vancouver,98660,1109 Washington St,45.6300388,-122.6724839,WA,pubs,newamerican
4,22,Angelo's,divebars,5032310337,https://s3-media4.fl.yelpcdn.com/bphoto/G9gbeUwFELaygu5aSq67Jg/ms.jpg,angelos-portland,Portland,97215,4620 SE Hawthorne Blvd,45.51186,-122.61481,OR,,
4,22,Heavy Metal Brewing,beerbar,3602581691,https://s3-media4.fl.yelpcdn.com/bphoto/7Et9LkziLMumyz2rqtSlCg/ms.jpg,heavy-metal-brewing-vancouver,Vancouver,98661,809 Macarthur Blvd,45.62794,-122.61753,WA,newamerican,pizza
3.5,23,Duffys Irish Pub,pubs,5033446553,https://s3-media1.fl.yelpcdn.com/bphoto/u-EbKDO9aS2F1r4v6UhOJg/ms.jpg,duffys-irish-pub-milwaukie-2,Milwaukie,97222,11050 SE 21st St,45.44287,-122.63966,OR,karaoke,
3.5,90,The Old Ivy Brewery & Taproom,breweries,3609931827,https://s3-media2.fl.yelpcdn.com/bphoto/MDDlSzHfM3Ek6MkLej1e5Q/ms.jpg,the-old-ivy-brewery-and-taproom-vancouver,Vancouver,98660,108 W Evergreen Blvd,45.6289253,-122.6723131,WA,beergardens,beerbar
2,3,Time Out Pub,pubs,5037612996,https://s3-media1.fl.yelpcdn.com/bphoto/nyVL4ZfzqJY8CpP1aioKzg/ms.jpg,time-out-pub-portland,Portland,97236,16440 SE Division St,45.504337,-122.494026,OR,,
5,12,Arch Bridge Tap House,beergardens,5037236162,https://s3-media2.fl.yelpcdn.com/bphoto/2RF8zWcGo3Arj-6sX9aTTA/ms.jpg,arch-bridge-tap-house-oregon-city,Oregon City,97045,205 7th St,45.3577907,-122.6084228,OR,pubs,
5,21,Pedalounge,breweries,5032854844,https://s3-media4.fl.yelpcdn.com/bphoto/f80HQlyY_YwogJEQA4s_UQ/ms.jpg,pedalounge-portland,Portland,97214,2436 SE 12th Ave,45.5052382,-122.6540484,OR,tours,
3,10,BC's Restaurant,divebars,5032320852,https://s3-media2.fl.yelpcdn.com/bphoto/7FSDmTSbCxN51EQc9f4UzQ/ms.jpg,bcs-restaurant-portland,Portland,97202,2433 SE Powell Blvd,45.49855,-122.64094,OR,restaurants,karaoke
3,190,Brickhouse Bar and Grill,pubs,3606953686,https://s3-media1.fl.yelpcdn.com/bphoto/h3kCG2dPR7yMoNh4MGZgRg/ms.jpg,brickhouse-bar-and-grill-vancouver,Vancouver,98660,109 W 15th St,45.63252792,-122.671819,WA,tradamerican,
5,23,The Growler Garage,pubs,5036742789,https://s3-media1.fl.yelpcdn.com/bphoto/jQdJ0df0Ijyxb7dYMGreUg/ms.jpg,the-growler-garage-gresham,Gresham,97030,243 NW Miller Ave,45.49934484,-122.4326089,OR,,
3.5,190,Gustav's Pub & Grill,pubs,5036531391,https://s3-media3.fl.yelpcdn.com/bphoto/bExFgGEZYYiOfRrGqqt8Hw/ms.jpg,gustavs-pub-and-grill-clackamas,Clackamas,97015,12605 SE 97th Ave,45.43213272,-122.5642319,OR,german,
3.5,26,Tip Top Tavern,pubs,3606931513,https://s3-media1.fl.yelpcdn.com/bphoto/KrYNXO8oV-7to5FYiABh0A/ms.jpg,tip-top-tavern-vancouver,Vancouver,98660,2100 Main St,45.63755,-122.67176,WA,,
4.5,22,The Little White Shed,beergardens,5036406174,https://s3-media2.fl.yelpcdn.com/bphoto/07QGnT9w22aptTycQgOs8Q/ms.jpg,the-little-white-shed-hillsboro,Hillsboro,97124,Cornelius Pass Roadhouse,45.54898784,-122.9016483,OR,wine_bars,tradamerican
